title,last_name,first_name,year,"publisher",place,corpus_index,word_count,origin,medium,category,corpus_type
שימוש בר-קיימא בקרקע חקלאית ביישובים ערביים בישראל : המקרה של בית נטופה,מנחם,אדר,2000,"הטכניון - מכון טכנולוגי לישראל",חיפה,2000114,23031,Scanned,Thesis,תזות,IIA
מוסכמות והעדפות אישיות בייצוג אדריכלי גרפי : התפתחות היסטורית ותמורות בעידן המודרני,בוגיסן,נטליה,2000,"הטכניון - מכון טכנולוגי לישראל",חיפה,2000121,30361,Scanned,Thesis,תזות,IIA
אגדת חיפה כ'יפהפיה הנרדמת' : היצע וביקוש של פעילויות תרבות ובילוי בחיפה,ברגר-רוט,לילך,2000,"הטכניון - מכון טכנולוגי לישראל",חיפה,2000129,53478,Scanned,Thesis,תזות,IIA
הדינמיקה של מחירי הדירות בישראל והשפעתה של מחירי הקרקעות ביבנה,אקשטיין,צבי,1999,,תל אביב,1800045,4763,Born digital,analytical report,משרד השיכון,IIA
היצע עבודה של עובדים ישראלים בענף הבנייה - טיוטא לדיון,אקשטיין,צבי,1999,"משרד הבינוי והשיכון והלשכה מהרכזית לסטטיסטיקה",,1800025,4632,Born digital,research,משרד השיכון,IIA
השלכות משקיות של העסקת עובדים זרים בענף הבנייה - טיוטא לדיון 1.9.99,אקשטיין,צבי,1999,"משרד הבינוי והשיכון והלשכה מהרכזית לסטטיסטיקה",,1800026,4712,Born digital,research,משרד השיכון,IIA
דוח סקר משולב לעמדות לבנייה מתועשת למגורים בקרב הציבור הכללי ואנשי מקצוע,מכון ברנדמן,,1999,"משרד הבינוי והשיכון",,1800043,4762,Born digital,analytical report,משרד השיכון,IIA
קביעת תכולת רדיואיזוטופים בחומרי בנייה אופייניים בישראל,קובלר,ק.,1999,"המשרד להגנת הסביבה",חיפה?,1400031,5319,Born digital,,המשרד להגנת הסביבה,IIA
"העיר טירת כרמל - סקירת המערכות העירוניות - קובץ עבודות סטודנטים בלימודי תואר שני, סדנת תיכנון אולפן 1-תכנון עירוני, סמסטר א' תשנט-1999",אלתרמן,"רחל ",1999,"המרכז לחקר העיר והאזור",חיפה,2300153,73448,Scanned,report,המרכז לחקר העיר והאזור,IIA
מעורבות קהילתית בפיתוח אורבני ובחינוך - סקירת ספרות ודיון,ורנסקי,אריאלה,1999,"המרכז לחקר העיר והאזור",חיפה,2300185,23212,Scanned,report,המרכז לחקר העיר והאזור,IIA
הצעה להסדרת מעמד השטחים שבין הגן הלאומי והכפרים הדרוזים בכרמל,עמיר,שאול,1999,"המרכז לחקר העיר והאזור",חיפה,2300093,8077,Scanned,report,המרכז לחקר העיר והאזור,IIA
בקרת העיצוב בישראל - בין חופש היצירה האדריכלי ליעדי התכנון הציבורי,"קורן ",נורית,1999,"המרכז לחקר העיר והאזור",חיפה,2300047,47374,Scanned,report,המרכז לחקר העיר והאזור,IIA
השפעתן של קבוצות אינטרס על התכניות לפיזור האוכלוסייה בישראל,הרשקוביץ',אריה,1999,"הטכניון - מכון טכנולוגי לישראל",חיפה,2000055,46550,Scanned,Thesis,תזות,IIA
שכונות קהילתיות ליד קיבוצים,טפר,מיכל,1999,"הטכניון - מכון טכנולוגי לישראל",חיפה,2000143,23783,Scanned,Thesis,תזות,IIA
שיתוף הציבור בתכנון : האפקטיביות של ההודעות בנושא תכנון ובניה,יוסטמן,אהוד,1999,"הטכניון - מכון טכנולוגי לישראל",חיפה,2000145,19615,Scanned,Thesis,תזות,IIA
הגברת ההחדרה של מי גשמים לקרקע באמצעות עיצוב חצר הבית העירוני,כץ,שרון,1999,"הטכניון - מכון טכנולוגי לישראל",חיפה,2000150,47069,Scanned,Thesis,תזות,IIA
"מגמות בצפיפות הבניה למגורים בשנים 1998-1989 : חקרי אירוע: תל-אביב-יפו, הרצליה, רמת-גן",לוי,גילי,1999,"הטכניון - מכון טכנולוגי לישראל",חיפה,2000153,31112,Scanned,Thesis,תזות,IIA
קשרים בין תכונות פיסיות וערך דירות מגורים בבניה הצבורית : חקר ארוע: השכון הצבורי בחיפה,לוי,רוני,1999,"הטכניון - מכון טכנולוגי לישראל",חיפה,2000154,32424,Scanned,Thesis,תזות,IIA
דפוסי מגורים ברבי קומות בישראל,לנדאו,גבריאלה,1999,"הטכניון - מכון טכנולוגי לישראל",חיפה,2000158,25598,Scanned,Thesis,תזות,IIA
השמירה על קרקע חקלאית מול לחצי העיור - האם ניתן ללמוד מניסיונן של מדינות אחרות,אלתרמן,רחל,1998,"המרכז לחקר העיר והאזור",חיפה,1300022,16865,Born digital,,המרכז לחקר העיר והאזור,IIA
צפיפות הבנייה למגורים - מדריך להגברת יעילות הניצול של קרקע עירונית,אלתרמן,רחל,1998,"המרכז לחקר העיר והאזור",חיפה,1300002,38611,Born digital,,המרכז לחקר העיר והאזור,IIA
מדיניות השיכון של ישראל - חמישים שנים ראשונות,כרמון,נעמי,1998,"המרכז לחקר העיר והאזור",חיפה,1300026,12474,Born digital,,המרכז לחקר העיר והאזור,IIA
מהיטלים ועד הסכמים - דרכים לשיתוף יזמים בנטל - פיתוח והקמה של מוסדות ושירותי ציבור,מרגלית,לירית,1998,"המרכז לחקר העיר והאזור",חיפה,1300028,51929,Born digital,,המרכז לחקר העיר והאזור,IIA
סקר עמדות בנושאי מגורים בעיר תל אביב-יפו,צ'רצ'מן,ארזה,1998,"המרכז לחקר העיר והאזור",חיפה,1300032,20010,Born digital,,המרכז לחקר העיר והאזור,IIA
פונקצית הייצור של ענף הבנייה ותיעוש הבנייה,פרלמן,מנחם,1998,"משרד הבינוי והשיכון","תל אביב ",1800020,3106,Born digital,research,משרד השיכון,IIA
דוח מחקר - מחקר המשך - תיירות אקולוגית,מורגנשטרן,דניאל,1998,"משרד התיירות",ירושלים?,1400029,7913,Born digital,,המשרד להגנת הסביבה,IIA
הערכה טכנו-כלכלית של שימושי פוספוגבס,תפוחי,"אליאנה ",1998,"המשרד להגנת הסביבה",תל אביב?,1400030,18317,Born digital,,המשרד להגנת הסביבה,IIA
השמירה על קרקע חקלאית מול לחצי העיור - האם ניתן ללמוד מניסיונן של מדינות אחרות,אלתרמן,רחל,1998,"המרכז לחקר העיר והאזור",חיפה,2300118,15882,Scanned,report,המרכז לחקר העיר והאזור,IIA
מי ימלל גבורות מקרקעי ישראל - בחינה של ההצדקות להמשך הבעלות הלאומית על המקרקעין,אלתרמן,רחל,1998,"המרכז לחקר העיר והאזור",חיפה,2300023,14413,Scanned,report,המרכז לחקר העיר והאזור,IIA
צפיפות הבנייה למגורים - מדריך להגברת יעילות הניצול של קרקע עירונית,אלתרמן,רחל,1998,"המרכז לחקר העיר והאזור",חיפה,2300179,39816,Scanned,report,המרכז לחקר העיר והאזור,IIA
שימור גנים ואתרי נוף היסטוריים בישראל,אניס,רות,1998,"המרכז לחקר העיר והאזור",חיפה,2300168,3421,Scanned,report,המרכז לחקר העיר והאזור,IIA
התכנון העירוני בישובים הערביים בישראל - סוגיית הקצאת שטחים לצורכי ציבור - מחקר הערכה,ג'בארין,יוסף רפיק,1998,"המרכז לחקר העיר והאזור",חיפה,2300144,35827,Scanned,report,המרכז לחקר העיר והאזור,IIA
"מדיניות תכנון לפיתוח חופי חיפה : סקר רקע של המצב הקיים - תוכניות, נושאים ומגמות לקראת גיבושה של מדיניות כוללת לפיתוח בר-קיימא של חופי המטרופולין",ורנסקי,אריאלה,1998,"המרכז לחקר העיר והאזור",חיפה,2300081,15302,Scanned,survey,המרכז לחקר העיר והאזור,IIA
עספיה - תוכנית אב ותוכנית מתאר,ורנסקי,אריאלה,1998,"המרכז לחקר העיר והאזור",חיפה,2300062,27097,Scanned,report,המרכז לחקר העיר והאזור,IIA
מדיניות השיכון של ישראל - חמישים השנים הראשונות,כרמון,נעמי,1998,"המרכז לחקר העיר והאזור",חיפה,2300039,12416,Scanned,report,המרכז לחקר העיר והאזור,IIA
מהיטלים ועד הסכמים - דרכים לשיתוף יזמים בנטל פיתוח והקמה של מוסדות ושירותי ציבור,מרגלית,לירית,1998,"המרכז לחקר העיר והאזור",חיפה,2300145,52139,Scanned,report,המרכז לחקר העיר והאזור,IIA
מה מניע פירמות עתירות ידע להתמקם באזורים מטרופולינים,פרנקל,אמנון,1998,"המרכז לחקר העיר והאזור",חיפה,2300043,6411,Scanned,report,המרכז לחקר העיר והאזור,IIA
סקר עמדות בנושאי מגורים בעיר תל-אביב-יפו,צ'רצ'מן,ארזה,1998,"המרכז לחקר העיר והאזור",חיפה,2300094,24853,Scanned,survey,המרכז לחקר העיר והאזור,IIA
"שימושי קרקע של ""קצה העיר"" הכלואים במרחב השטח הבנוי : חקר ארוע באגד הערים תל אביב",אבידן-נחמיה,יעל,1998,"הטכניון - מכון טכנולוגי לישראל",חיפה,2000113,22450,Scanned,Thesis,תזות,IIA
כיוונים פדגוגיים בהוראת התכנון האדריכלי,בר-אלי,שושי,1998,"הטכניון - מכון טכנולוגי לישראל",חיפה,2000127,38714,Scanned,Thesis,תזות,IIA
שיטה למדידת צפיפויות של מרחב עירוני צפוף,פישר גבירצמן,דפנה,1998,"הטכניון - מכון טכנולוגי לישראל",חיפה,2000163,35758,Scanned,Thesis,תזות,IIA
"הקיבוץ הדתי וביטויו בנוף ובגן- 30 שנות התפתחות, 1967-1937",רגב-דוד,דורית,1998,"הטכניון - מכון טכנולוגי לישראל",חיפה,2000172,25662,Scanned,Thesis,תזות,IIA
"תקנות התכנון והבניה (סדרי הדין בועדות ערר בעררים לפי סעיף 198 לחוק), תשנח-1997",,,1997,,,1900024,1322,Born digital,Statute,רגולציה,IIA
הגברת יעילות הניצול של קרקע עירונית למגורים,אלתרמן,רחל,1997,"המרכז לחקר העיר והאזור",חיפה,2300164,41535,Scanned,report,המרכז לחקר העיר והאזור,IIA
"חוק הול'לים - הטוב, הרע, והשנוי במחלוקת - תוצאותיו ולקחיו של חוק הליכי תיכנון ובנייה התשן 1990 (הוראת שעה) על פי סקר עמדות - חלקים ניבחרים - ממצאים ומסקנות",אלתרמן,רחל,1997,"המרכז לחקר העיר והאזור",חיפה,2300107,9264,Scanned,survey,המרכז לחקר העיר והאזור,IIA
תיכנון העיר קרית ים - עבודות סטודנטים - חלק א' - סקירת המערכות העירוניות,אלתרמן,רחל,1997,"המרכז לחקר העיר והאזור",חיפה,2300191,69193,Scanned,report,המרכז לחקר העיר והאזור,IIA
